History Channel Functions Measurement Report

Measurements started at Date: 06-May-2023 Time: 14:20:27

Spectrometer ID : 0706001U1
Integration Time: 100.00 ms
Averages        : 8 scans

Description of the Function:

Integral: between  340.00 and  360.00 nm. Multiplied with:  1.0000. Scope Corrected for Dark Mode

Time         Seconds   Function Value
07:41:27  62461.902     255200.1325
07:41:37  62471.982     255143.4583
07:41:47  62482.046     255035.8995
07:41:58  62492.437     255279.2261
07:42:08  62502.532     255224.0875
07:42:18  62512.604     254461.9902
07:42:28  62522.662     254816.0855
07:42:38  62532.752     254714.6482
07:42:48  62542.819     254854.3977
07:42:58  62552.893     255526.4329
07:43:08  62562.984     254808.9139
07:43:18  62573.009     255028.9336
07:43:28  62583.084     255158.8111
07:43:38  62593.157     255269.9163
07:43:49  62603.235     255024.9068
07:43:59  62613.316     255018.2708
07:44:09  62623.831     254454.8172
07:44:19  62633.900     255071.8165
07:44:30  62644.433     254860.0336
07:44:40  62654.502     255257.6941
07:44:50  62664.576     254873.5656
07:45:00  62674.617     254990.4111
07:45:10  62685.014     255183.6634
07:45:21  62695.435     255028.1278
07:45:31  62705.512     254948.4383
07:45:41  62715.578     254790.4701
07:45:51  62725.634     254636.2961
07:46:01  62735.704     254795.3176
07:46:11  62745.772     254513.9633
07:46:21  62755.864     254870.3202
07:46:31  62765.975     254701.2262
07:46:41  62776.070     254702.2877
07:46:51  62786.115     255199.6910
07:47:02  62796.209     254749.5003
07:47:12  62806.274     255055.8108
07:47:22  62816.365     254809.2704
07:47:32  62826.452     254703.0310
07:47:42  62836.548     254773.1010
07:47:52  62846.637     254360.7683
07:48:02  62856.994     255318.4687
07:48:12  62867.079     254854.1095
07:48:23  62877.452     255350.6646
07:48:33  62887.570     254734.8765
07:48:43  62897.638     254637.3236
07:48:53  62907.711     254841.9885
07:49:03  62918.109     254787.5783
07:49:14  62928.214     255347.3515
07:49:24  62938.303     255072.7658
07:49:34  62948.405     255012.6489
07:49:44  62958.827     254903.7306
07:49:54  62968.888     254810.9388
07:50:04  62978.971     255386.2731
07:50:14  62989.040     254999.9442
07:50:25  62999.587     255067.9167
07:50:35  63009.660     255047.0150
07:50:45  63019.733     254960.5001
07:50:56  63030.464     254981.9864
07:51:06  63040.544     255487.1372
07:51:16  63050.632     254907.9290
07:51:26  63060.712     254415.6051
07:51:36  63070.835     255367.5939
07:51:46  63080.906     255505.4518
07:51:57  63091.287     254909.7891
07:52:07  63101.359     255482.0644
07:52:17  63112.060     255230.3386
07:52:27  63122.149     254659.3132
07:52:38  63132.217     255029.3365
07:52:48  63142.608     254944.2481
07:52:58  63152.689     254685.2758
07:53:08  63162.774     254764.5566
07:53:18  63172.855     254927.1716
07:53:28  63182.959     255014.3059
07:53:38  63193.080     254756.7552
07:53:48  63203.167     255534.2803
07:53:59  63213.263     254611.3375
07:54:09  63223.358     254936.0418
07:54:19  63233.445     255058.1176
07:54:29  63243.553     255261.3055
07:54:39  63253.636     254793.1249
07:54:49  63263.725     255687.2931
07:54:59  63274.114     254942.9960
07:55:09  63284.189     254950.4642
07:55:20  63294.283     254988.9759
07:55:30  63304.364     255230.5134
07:55:40  63314.428     254959.3761
07:55:50  63324.513     255039.2369
07:56:00  63334.597     255337.5615
07:56:10  63344.676     255022.7762
07:56:20  63354.781     255048.4450
07:56:30  63364.832     255150.6536
07:56:40  63374.924     254750.1539
07:56:50  63385.009     255201.7370
07:57:00  63395.104     255150.7348
07:57:10  63405.165     255257.0430
07:57:21  63415.240     255015.1310
07:57:31  63425.328     254758.0496
07:57:41  63435.722     254887.6982
07:57:51  63445.808     255325.4652
07:58:01  63455.873     255235.1775
07:58:11  63465.931     255179.2528
07:58:21  63476.009     254826.6320
07:58:31  63486.074     255224.1271
07:58:41  63496.143     254711.5076
07:58:52  63506.230     255247.6577
07:59:02  63516.303     255499.3165
07:59:12  63526.414     255123.0142
07:59:22  63536.501     255288.7969
07:59:32  63546.589     255328.5502
07:59:42  63556.689     254899.0191
07:59:52  63566.768     255055.9386
08:00:02  63576.841     255458.4429
08:00:13  63587.372     254632.7614
08:00:23  63597.444     254680.3627
08:00:33  63607.510     254966.7000
08:00:43  63618.140     254985.3018
08:00:54  63628.214     255327.7055
08:01:04  63638.284     254859.8569
08:01:14  63648.385     255369.3347
08:01:24  63658.482     255198.1472
08:01:34  63668.560     255071.0163
08:01:44  63678.650     255162.6262
08:01:54  63688.715     254675.9850
08:02:04  63698.802     254895.6876
08:02:14  63708.889     255317.5193
08:02:25  63719.303     255125.5462
08:02:35  63729.391     255267.2516
08:02:45  63739.482     254972.8193
08:02:56  63750.210     255103.0629
08:03:06  63760.924     255148.7098
08:03:16  63771.016     255012.9665
08:03:26  63781.095     254906.6162
08:03:36  63791.168     255553.1875
08:03:47  63801.270     255124.6314
08:03:57  63811.353     255102.7766
08:04:07  63821.431     254904.9431
08:04:17  63831.512     255310.2429
08:04:27  63841.914     255123.8687
08:04:38  63852.668     255235.3505
08:04:48  63862.764     255050.4451
08:04:58  63872.841     255244.7065
08:05:08  63882.941     254922.5834
08:05:19  63893.323     254705.9378
08:05:29  63903.421     254950.4735
08:05:39  63913.538     254964.2939
08:05:49  63923.626     255503.3444
08:05:59  63933.737     255277.7747
08:06:09  63943.864     255627.2789
08:06:20  63954.250     255508.8494
08:06:30  63964.341     255358.8517
08:06:40  63974.438     255114.3777
08:06:50  63984.518     255603.1055
08:07:00  63994.606     255308.3932
08:07:10  64004.714     255471.0940
08:07:20  64014.799     255453.5828
08:07:30  64024.885     255195.5473
08:07:40  64034.996     255008.3334
08:07:50  64045.079     255557.9738
08:08:00  64055.187     255210.8654
08:08:11  64065.270     254788.3743
08:08:21  64075.358     255220.1953
08:08:31  64085.441     255345.3650
08:08:41  64095.534     254762.5837
08:08:51  64105.617     255402.0732
08:09:01  64115.707     255451.6535
08:09:11  64125.784     255096.7558
08:09:22  64136.217     255100.9168
08:09:32  64146.338     254956.6691
08:09:42  64156.438     255232.6872
08:09:52  64166.531     255221.3588
08:10:02  64176.619     255288.0244
08:10:12  64186.727     255209.7501
08:10:22  64197.126     255336.3252
08:10:33  64207.225     255147.4494
08:10:43  64217.622     255271.4936
08:10:53  64227.713     255439.1884
08:11:03  64237.786     255791.5281
08:11:13  64247.876     255472.8913
08:11:23  64257.952     255394.8144
08:11:33  64268.050     254539.2318
08:11:43  64278.154     255063.8519
08:11:54  64288.237     255195.8688
08:12:04  64298.357     254900.0035
08:12:14  64308.447     255046.8076
08:12:24  64318.549     255278.1505
08:12:34  64328.622     255091.2635
08:12:45  64339.387     254783.5611
08:12:55  64349.488     254776.1546
08:13:05  64359.586     255355.0336
08:13:15  64369.668     255213.3047
08:13:25  64379.771     254928.1781
08:13:35  64389.876     254624.2199
08:13:45  64399.965     255289.5963
08:13:55  64410.045     255017.7463
08:14:05  64420.126     255506.4974
08:14:16  64430.218     255455.6827
08:14:26  64440.302     255468.4711
08:14:36  64450.422     254953.6496
08:14:46  64460.514     255553.5966
08:14:56  64470.625     255202.4514
08:15:06  64481.029     255416.2338
08:15:17  64491.442     254958.0865
08:15:27  64501.846     255125.0049
08:15:37  64511.941     254998.4223
08:15:48  64522.486     255085.9705
08:15:58  64532.566     255203.4939
08:16:08  64542.672     255331.9446
08:16:18  64552.763     255279.0666
08:16:28  64563.183     255214.1936
08:16:39  64573.283     255086.3388
08:16:49  64584.148     255346.4912
08:17:00  64594.244     255379.6356
08:17:10  64604.361     255036.0464
08:17:20  64614.908     255534.0294
08:17:30  64625.015     255185.7389
08:17:40  64635.100     254941.9792
08:17:51  64645.530     254764.6532
08:18:01  64655.607     255468.0450
08:18:11  64665.701     255035.1250
08:18:21  64676.124     255066.0035
08:18:32  64686.204     255355.4964
08:18:42  64696.328     254813.1329
08:18:52  64706.431     254845.1937
08:19:02  64716.566     254628.3016
08:19:12  64726.644     255124.4433
08:19:22  64736.713     255319.6474
08:19:32  64746.851     255231.5403
08:19:42  64756.922     254821.1659
08:19:53  64767.455     254926.5143
08:20:03  64777.558     255266.0709
08:20:13  64787.669     255697.0599
08:20:23  64797.781     255374.7089
08:20:33  64807.863     255105.9179
08:20:43  64817.964     254983.2130
08:20:53  64828.058     255288.7570
08:21:03  64838.145     255312.2596
08:21:14  64848.232     254948.5352
08:21:24  64858.687     255036.0808
08:21:34  64868.775     255294.1416
08:21:45  64879.543     255185.2843
08:21:55  64889.655     255295.9581
08:22:05  64899.760     255304.2738
08:22:15  64909.876     255059.2084
08:22:25  64919.959     255293.5827
08:22:35  64930.065     255622.0422
08:22:45  64940.152     254960.2216
08:22:56  64950.249     255313.6352
08:23:06  64960.697     254868.9441
08:23:16  64970.783     254995.0236
08:23:26  64980.889     255049.5323
08:23:36  64990.986     255496.2761
08:23:46  65001.091     255142.6124
08:23:56  65011.170     254876.4192
08:24:07  65021.289     254978.6848
08:24:17  65031.382     255109.4906
08:24:27  65041.813     255367.3168
08:24:37  65051.943     255456.4684
08:24:47  65062.057     255174.2235
08:24:57  65072.139     254666.1581
08:25:08  65082.578     255527.4007
08:25:18  65092.683     254888.4344
08:25:28  65102.786     255140.8077
08:25:38  65112.898     255097.8810
08:25:48  65123.016     255406.8522
08:25:58  65133.091     255045.0551
08:26:09  65143.236     255080.0180
08:26:19  65153.308     255020.7997
08:26:29  65163.726     255132.1809
08:26:39  65174.139     254811.8426
08:26:50  65184.232     255318.9798
08:27:00  65194.632     255174.7268
08:27:10  65204.756     255478.9642
08:27:20  65214.865     255036.4779
08:27:30  65224.996     255005.9168
08:27:41  65235.414     254877.1069
08:27:51  65245.518     254810.8424
08:28:01  65255.601     255356.8859
08:28:11  65265.701     255665.7120
08:28:21  65275.805     255889.6773
08:28:31  65285.893     255011.9281
08:28:41  65296.005     255199.9837
08:28:52  65306.448     255255.5923
08:29:02  65316.548     254813.3018
08:29:12  65326.642     255517.7872
08:29:22  65336.727     255629.9819
08:29:32  65346.863     255617.1709
08:29:42  65356.977     255447.9602
08:29:52  65367.092     255469.7271
08:30:02  65377.181     255190.2760
08:30:13  65387.294     255592.9305
08:30:23  65397.385     254841.5863
08:30:33  65407.498     255383.2035
08:30:43  65417.603     255541.5603
08:30:53  65428.044     255417.9477
08:31:03  65438.158     255317.5755
08:31:14  65448.286     255075.2726
08:31:24  65458.394     255367.3971
08:31:34  65468.498     255603.8687
08:31:44  65478.597     255430.5658
08:31:54  65489.141     255305.8839
08:32:05  65499.226     254800.7891
08:32:15  65509.668     255325.7417
08:32:25  65519.765     255125.2311
08:32:36  65530.332     255113.2906
08:32:46  65540.422     254780.0962
08:32:56  65550.521     254652.3339
08:33:06  65560.609     255035.3293
08:33:16  65570.697     255483.3422
08:33:26  65580.791     254799.1669
08:33:36  65590.887     255107.3554
08:33:46  65601.011     255418.0554
08:33:56  65611.125     254484.2465
08:34:07  65621.238     254698.7249
08:34:17  65631.340     255396.5582
08:34:27  65641.442     254687.2640
08:34:37  65651.551     255249.3794
08:34:47  65661.677     254776.3063
08:34:57  65671.779     255105.3632
08:35:07  65681.854     255181.7561
08:35:17  65691.958     255084.7190
08:35:27  65702.063     255057.3150
08:35:38  65712.504     255187.1483
08:35:48  65722.582     254982.1905
08:35:58  65732.977     255003.9750
08:36:08  65743.079     255241.1089
08:36:18  65753.199     255088.4154
08:36:29  65763.287     255345.5212
08:36:39  65773.393     254936.0328
08:36:49  65783.505     255027.1113
08:36:59  65793.953     255126.2205
08:37:10  65804.385     255163.7977
08:37:20  65814.507     255263.6042
08:37:30  65824.617     255589.6269
08:37:40  65834.723     255393.5990
08:37:50  65844.832     255271.0760
08:38:00  65854.937     255467.1959
08:38:10  65865.065     254977.6211
08:38:20  65875.178     255351.9499
08:38:31  65885.286     255272.1413
08:38:41  65895.416     255233.7512
08:38:51  65905.548     255000.4141
08:39:01  65915.637     255447.5988
08:39:11  65926.066     255156.5421
08:39:21  65936.183     255608.2978
08:39:32  65946.607     255340.9394
08:39:42  65956.751     255280.9272
08:39:52  65966.866     255358.9765
08:40:03  65977.318     255595.7249
08:40:13  65987.404     255236.0984
08:40:23  65997.838     255528.0921
08:40:34  66008.263     255057.5861
08:40:44  66018.391     255080.8565
08:40:54  66028.525     255179.0536
08:41:04  66038.610     255748.0234
08:41:14  66049.079     255062.7654
08:41:24  66059.178     255033.9355
08:41:35  66069.267     255412.8558
08:41:45  66079.745     255413.3279
08:41:55  66089.878     255033.5243
08:42:05  66099.980     255149.0039
08:42:16  66110.753     255414.5316
08:42:26  66120.836     255477.4960
08:42:36  66130.931     254988.8930
08:42:46  66141.070     254978.9266
08:42:56  66151.195     255299.7148
08:43:07  66161.648     255427.2703
08:43:17  66171.744     254801.8371
08:43:27  66182.190     255412.4616
08:43:38  66192.295     255155.7601
08:43:48  66202.411     255053.9847
08:43:58  66212.510     255083.6964
08:44:09  66223.275     254941.9146
08:44:19  66233.380     255548.4143
08:44:29  66243.486     255409.7312
08:44:39  66253.924     255440.4733
08:44:49  66264.015     255299.3357
08:44:59  66274.148     254959.5527
08:45:10  66284.576     255515.0887
08:45:20  66294.685     255824.1718
08:45:31  66305.449     255589.8366
08:45:41  66315.560     255740.5294
08:45:51  66325.690     254992.7159
08:46:01  66335.808     255302.4655
08:46:11  66345.917     254844.3134
08:46:21  66356.037     255340.5002
08:46:31  66366.150     255243.6987
08:46:42  66376.291     255618.1011
08:46:52  66386.412     255013.4909
08:47:02  66396.548     255035.1646
08:47:12  66406.659     254992.1887
08:47:22  66416.751     254890.6936
08:47:32  66426.886     255285.9476
08:47:42  66437.008     255267.2172
08:47:52  66447.123     254933.9729
08:48:03  66457.221     255162.9848
08:48:13  66467.320     255319.6137
08:48:23  66477.414     255132.0910
08:48:33  66487.543     255407.5708
08:48:43  66497.628     254796.3004
08:48:53  66507.760     255442.6848
08:49:03  66517.882     255205.9890
08:49:13  66527.986     254970.6601
08:49:23  66538.092     255085.2260
08:49:33  66548.187     255331.2325
08:49:44  66558.291     255022.3544
08:49:54  66568.390     254868.5680
08:50:04  66578.542     255218.9119
08:50:14  66588.643     254976.8650
08:50:24  66599.076     255409.1530
08:50:34  66609.192     255132.2055
08:50:45  66619.285     254661.2430
08:50:55  66629.398     254966.3778
08:51:05  66639.538     255088.0259
08:51:15  66649.685     255213.3778
08:51:25  66659.840     255160.3510
08:51:35  66669.969     254928.0704
08:51:45  66680.097     255163.4995
08:51:56  66690.219     254872.0582
08:52:06  66700.363     254691.8740
08:52:16  66710.471     254767.8473
08:52:26  66720.597     255300.3867
08:52:36  66730.727     254943.5230
08:52:46  66740.876     254805.8674
08:52:57  66751.344     255064.2755
08:53:07  66761.442     255105.0095
08:53:17  66771.852     255236.6234
08:53:27  66781.988     255211.3730
08:53:38  66792.462     254762.9692
08:53:48  66802.564     254982.8208
08:53:58  66812.661     254540.7379
08:54:08  66822.783     254489.6562
08:54:19  66833.229     254790.3021
08:54:29  66843.674     255278.6964
08:54:39  66853.787     254703.0183
08:54:49  66863.924     254845.6627
08:54:59  66874.042     254717.1444
08:55:09  66884.162     254923.3009
08:55:20  66894.608     255339.7924
08:55:30  66904.723     254705.5277
08:55:40  66914.884     254825.4859
08:55:50  66925.023     254943.0315
08:56:00  66935.127     255426.7607
08:56:11  66945.242     255111.4904
08:56:21  66955.668     254653.9484
08:56:31  66965.816     254960.6116
08:56:41  66975.939     254928.3710
08:56:51  66986.069     255082.7457
08:57:01  66996.191     255289.6490
08:57:12  67006.312     254764.2111
08:57:22  67016.457     255110.8576
08:57:32  67026.588     254529.4090
08:57:42  67036.716     255143.0930
08:57:52  67046.838     255277.4530
08:58:02  67056.975     254757.5319
08:58:12  67067.107     254917.9457
08:58:23  67077.570     255055.2213
08:58:33  67087.687     254573.7918
08:58:43  67097.809     255068.4354
08:58:53  67107.939     254640.2090
08:59:03  67118.052     254395.0064
08:59:13  67128.176     255399.2043
08:59:24  67138.288     254989.9649
08:59:34  67148.393     254333.2499
08:59:44  67158.513     254986.0079
08:59:54  67168.622     255024.4578
09:00:04  67178.741     255267.3420
09:00:14  67188.867     255258.2200
09:00:24  67199.005     255064.3343
09:00:34  67209.124     255351.4955
09:00:45  67219.306     255078.1234
09:00:55  67229.417     254920.5733
09:01:05  67239.553     255073.3298
09:01:15  67249.684     254852.4501
09:01:25  67259.790     255184.4098
09:01:35  67269.900     254681.7835
09:01:45  67280.022     255190.8607
09:01:55  67290.139     254447.2922
09:02:06  67300.596     254772.0092
09:02:16  67310.712     254704.7474
09:02:26  67321.156     254715.3283
09:02:37  67331.271     254954.1765
09:02:47  67341.389     254621.8568
09:02:57  67351.500     254611.2198
09:03:07  67361.599     255223.6932
09:03:17  67371.761     254646.1616
09:03:28  67382.218     254733.8831
09:03:38  67392.336     254977.5499
09:03:48  67402.469     254988.7120
09:03:58  67412.599     254889.3710
09:04:08  67423.067     254716.6616
09:04:18  67433.180     254929.7704
09:04:29  67443.969     254954.0342
09:04:39  67454.101     255084.4482
09:04:50  67464.225     254804.7907
09:05:00  67474.365     254321.7559
09:05:10  67484.532     254981.5075
09:05:20  67494.661     254311.1453
09:05:30  67504.791     254600.9351
09:05:40  67514.894     254740.2297
09:05:50  67525.017     254983.5169
09:06:01  67535.488     255054.5039
09:06:11  67545.950     254932.6180
09:06:21  67556.048     254688.8290
09:06:31  67566.160     254921.9963
09:06:41  67576.169     255040.6875
09:06:52  67586.290     254914.8108
09:07:02  67596.418     255147.7127
09:07:12  67606.527     254492.0764
09:07:22  67616.669     254664.3292
09:07:32  67626.813     254348.2741
09:07:43  67637.280     254523.8628
09:07:53  67647.415     255003.7404
09:08:03  67657.562     254475.9421
09:08:13  67667.687     254680.5050
09:08:23  67677.838     254418.1313
09:08:33  67687.941     254284.9399
09:08:43  67698.086     254260.7156
09:08:53  67708.190     254932.4901
09:09:04  67718.646     254517.9661
09:09:14  67728.766     254807.3386
09:09:24  67738.889     254627.8432
09:09:34  67749.005     254700.3573
09:09:44  67759.138     254738.3451
09:09:55  67769.277     254862.1243
09:10:05  67779.407     254390.4454
09:10:15  67789.532     254451.2677
09:10:25  67799.692     254257.2487
09:10:35  67809.839     254643.2746
09:10:45  67819.949     254827.6662
09:10:55  67830.109     254325.1107
09:11:06  67840.233     254272.2157
09:11:16  67850.377     254663.3577
09:11:26  67860.505     254897.4715
09:11:36  67870.975     254235.4879
09:11:46  67881.096     254718.7736
09:11:57  67891.542     253995.2088
09:12:07  67901.661     254529.8614
09:12:17  67911.808     254135.8893
09:12:28  67922.286     254095.2158
09:12:38  67932.425     254186.7640
09:12:48  67942.543     254752.3721
09:12:58  67952.995     254529.1384
09:13:08  67963.135     254349.0939
09:13:19  67973.292     254525.6468
09:13:29  67983.397     254374.4842
09:13:39  67993.513     254119.9654
09:13:49  68003.638     254261.0492
09:13:59  68013.804     254041.2890
09:14:09  68023.954     254541.5733
09:14:20  68034.412     254403.6418
09:14:30  68044.531     254388.6804
09:14:40  68054.662     254459.0762
09:14:50  68064.772     254585.8825
09:15:01  68075.285     254947.0412
09:15:11  68085.748     254449.1349
09:15:21  68095.875     254566.8878
09:15:31  68106.035     254805.0792
09:15:41  68116.160     253945.9074
09:15:52  68126.658     254218.1760
09:16:02  68136.770     254656.3523
09:16:12  68146.878     254902.5399
09:16:22  68157.042     254171.7156
09:16:32  68167.198     254661.6350
09:16:43  68177.752     254177.7851
09:16:53  68187.890     254278.1518
09:17:03  68198.027     254724.5330
09:17:14  68208.228     254702.6024
09:17:24  68218.344     254316.0826
09:17:34  68228.464     254568.3116
09:17:44  68238.590     254424.7497
09:17:54  68248.703     254409.4830
09:18:04  68258.826     254300.8461
09:18:14  68268.964     254705.2744
09:18:24  68279.077     254990.6359
09:18:35  68289.240     254295.5720
09:18:45  68299.344     254359.5029
09:18:55  68309.501     254275.5605
09:19:05  68319.641     254825.8443
09:19:15  68329.774     254759.8313
09:19:25  68339.950     254478.1438
09:19:36  68350.435     254660.6400
09:19:46  68360.552     254449.8659
09:19:56  68370.691     254155.6071
09:20:06  68380.839     254295.3481
09:20:16  68391.003     254216.2153
09:20:26  68401.161     254464.1737
09:20:37  68411.297     254092.1954
09:20:47  68421.429     254350.3563
09:20:57  68431.569     254128.2110
09:21:07  68442.067     254636.4229
09:21:17  68452.193     254368.5131
09:21:28  68462.335     254640.1442
09:21:38  68472.477     254080.2320
09:21:48  68482.615     253883.8781
09:21:58  68492.729     254227.6669
09:22:08  68502.879     254239.5148
09:22:19  68513.391     254110.2173
09:22:29  68523.857     255012.8206
09:22:39  68533.991     254250.3270
09:22:49  68544.129     254315.2632
09:23:00  68554.241     254286.3363
09:23:10  68564.269     254142.6007
09:23:20  68574.394     254150.5951
09:23:30  68584.520     254491.0442
09:23:40  68594.686     253982.2058
09:23:50  68604.835     254079.8405
09:24:00  68614.953     254457.3397
09:24:10  68625.077     254242.9341
09:24:21  68635.255     254334.2503
09:24:31  68645.424     254226.2582
09:24:41  68655.519     254085.9509
09:24:51  68665.659     254242.7993
09:25:01  68675.795     254314.0595
09:25:11  68685.913     254324.1568
09:25:21  68696.028     253820.4706
09:25:31  68706.171     254073.6703
09:25:42  68716.315     254232.9031
09:25:52  68726.451     254297.8133
09:26:02  68736.595     254074.6592
09:26:12  68746.706     254267.7216
09:26:22  68756.818     253812.8267
09:26:32  68766.941     254425.4548
09:26:42  68777.091     254265.1791
09:26:53  68787.260     254560.9774
09:27:03  68797.391     254011.6298
09:27:13  68807.846     254514.6335
09:27:23  68817.981     254877.5309
